,Year,Province,Criterion,ER_Utility,Belief_Entropy
2581,2023,P11,C06,0.4606,0.9330
2582,2023,P11,C07,0.5744,1.2289
2583,2023,P11,C08,0.6109,0.9640
2584,2023,P12,C01,0.8362,0.3851
2585,2023,P12,C02,0.8339,0.4268
2586,2023,P12,C03,0.6019,1.1502
2587,2023,P12,C04,0.5251,1.1209
2588,2023,P12,C05,0.6586,0.7196
2589,2023,P12,C06,0.6426,0.7401
2590,2023,P12,C07,0.3637,0.9100
2591,2023,P12,C08,0.6304,0.9063
2592,2023,P13,C01,0.5553,1.0107
2593,2023,P13,C02,0.4976,0.7378
2594,2023,P13,C03,0.4055,1.0548
2595,2023,P13,C04,0.5054,1.1032
2596,2023,P13,C05,0.5672,1.0393
2597,2023,P13,C06,0.5235,0.7985
2598,2023,P13,C07,0.4685,1.1985
2599,2023,P13,C08,0.4791,0.8031
2600,2023,P15,C01,0.7046,0.9865
2601,2023,P15,C02,0.6877,0.8569
2602,2023,P15,C03,0.6212,1.1329
2603,2023,P15,C04,0.5064,1.1431
2604,2023,P15,C05,0.6310,0.8397
2605,2023,P15,C06,0.4916,0.6466
2606,2023,P15,C07,0.3445,0.8940
2607,2023,P15,C08,0.4972,0.9010
2608,2023,P16,C01,0.5914,1.0310
2609,2023,P16,C02,0.4859,0.6816
2610,2023,P16,C03,0.4307,1.0675
2611,2023,P16,C04,0.4186,1.0657
2612,2023,P16,C05,0.5254,0.8173
2613,2023,P16,C06,0.4616,0.9260
2614,2023,P16,C07,0.3003,0.9607
2615,2023,P16,C08,0.3506,0.7575
2616,2023,P17,C01,0.6457,0.7811
2617,2023,P17,C02,0.5959,1.0210
2618,2023,P17,C03,0.5597,1.1975
2619,2023,P17,C04,0.3859,1.0334
2620,2023,P17,C05,0.6103,0.9677
2621,2023,P17,C06,0.6447,0.7186
2622,2023,P17,C07,0.2500,1.0216
2623,2023,P17,C08,0.7037,0.9823
2624,2023,P18,C01,0.6817,0.8126
2625,2023,P18,C02,0.6447,0.9205
2626,2023,P18,C03,0.6980,1.0198
2627,2023,P18,C04,0.5082,1.1395
2628,2023,P18,C05,0.5924,1.0291
2629,2023,P18,C06,0.7271,1.0454
2630,2023,P18,C07,0.3572,0.9884
2631,2023,P18,C08,0.5823,1.0436
2632,2023,P19,C01,0.4993,0.5072
2633,2023,P19,C02,0.3544,0.7312
2634,2023,P19,C03,0.2873,1.0195
2635,2023,P19,C04,0.4762,1.1184
2636,2023,P19,C05,0.3300,0.9288
2637,2023,P19,C06,0.5247,0.8097
2638,2023,P19,C07,0.3474,0.8549
2639,2023,P19,C08,0.3214,0.7212
2640,2023,P20,C01,0.4637,0.9125
2641,2023,P20,C02,0.5209,0.7682
2642,2023,P20,C03,0.2904,1.0099
2643,2023,P20,C04,0.2876,1.0194
2644,2023,P20,C05,0.3511,0.7585
2645,2023,P20,C06,0.6065,0.9845
2646,2023,P20,C07,0.3173,0.8518
2647,2023,P20,C08,0.6877,0.8529
2648,2023,P21,C01,0.6393,0.8770
2649,2023,P21,C02,0.5615,1.0284
2650,2023,P21,C03,0.5793,1.1501
2651,2023,P21,C04,0.4741,1.1482
2652,2023,P21,C05,0.7625,0.9821
2653,2023,P21,C06,0.6764,0.7020
2654,2023,P21,C07,0.3854,0.9848
2655,2023,P21,C08,0.3288,0.6891
2656,2023,P22,C01,0.6157,0.9381
2657,2023,P22,C02,0.6565,0.8353
2658,2023,P22,C03,0.5301,1.1440
2659,2023,P22,C04,0.2746,1.0443
2660,2023,P22,C05,0.4618,0.9242
2661,2023,P22,C06,0.6517,0.8574
2662,2023,P22,C07,0.3403,0.7335
2663,2023,P22,C08,0.6196,0.9176
2664,2023,P23,C01,0.5537,1.0048
2665,2023,P23,C02,0.4024,1.0161
2666,2023,P23,C03,0.4722,1.0094
2667,2023,P23,C04,0.3245,0.9620
2668,2023,P23,C05,0.7448,1.0335
2669,2023,P23,C06,0.4310,1.0414
2670,2023,P23,C07,0.2110,0.8464
2671,2023,P23,C08,0.2977,0.9738
2672,2023,P24,C01,0.6238,0.9094
2673,2023,P24,C02,0.5211,0.7707
2674,2023,P24,C03,0.5123,0.9747
2675,2023,P24,C04,0.3560,0.8939
2676,2023,P24,C05,0.5543,1.0070
2677,2023,P24,C06,0.5484,0.9826
2678,2023,P24,C07,0.3253,0.9532
2679,2023,P24,C08,0.4392,1.0267
2680,2023,P25,C01,0.6592,0.8616
2681,2023,P25,C02,0.5424,0.9515
2682,2023,P25,C03,0.4338,1.0608
2683,2023,P25,C04,0.3105,0.9655
2684,2023,P25,C05,0.7347,1.0451
2685,2023,P25,C06,0.7675,0.9581
2686,2023,P25,C07,0.3400,0.8565
2687,2023,P25,C08,0.3362,0.7032
2688,2023,P26,C01,0.7440,1.0342
2689,2023,P26,C02,0.5367,0.9308
2690,2023,P26,C03,0.5818,1.1162
2691,2023,P26,C04,0.4679,1.1152
2692,2023,P26,C05,0.5855,1.0411
2693,2023,P26,C06,0.6461,0.7040
2694,2023,P26,C07,0.4878,1.2156
2695,2023,P26,C08,0.2527,1.0276
2696,2023,P27,C01,0.5461,0.9715
2697,2023,P27,C02,0.4402,1.0241
2698,2023,P27,C03,0.5190,1.0429
2699,2023,P27,C04,0.3747,1.0078
2700,2023,P27,C05,0.4401,1.0244
2701,2023,P27,C06,0.4806,0.7868
2702,2023,P27,C07,0.4937,1.2159
2703,2023,P27,C08,0.3413,0.5897
2704,2023,P28,C01,0.7678,0.9601
2705,2023,P28,C02,0.7347,1.0452
2706,2023,P28,C03,0.6629,1.0307
2707,2023,P28,C04,0.4794,1.1681
2708,2023,P28,C05,0.7635,0.9792
2709,2023,P28,C06,0.5811,1.0451
2710,2023,P28,C07,0.4543,1.2043
2711,2023,P28,C08,0.6897,0.8779
2712,2023,P29,C01,0.6369,0.8349
2713,2023,P29,C02,0.5688,1.0416
2714,2023,P29,C03,0.8212,0.5769
2715,2023,P29,C04,0.2316,0.9561
2716,2023,P29,C05,0.3622,0.8413
2717,2023,P29,C06,0.3735,0.8741
2718,2023,P29,C07,0.3311,0.8534
2719,2023,P29,C08,0.4613,0.9283
2720,2023,P30,C01,0.5074,0.7777
2721,2023,P30,C02,0.5075,0.5721
2722,2023,P30,C03,0.7405,1.0393
2723,2023,P30,C04,0.5078,1.1463
2724,2023,P30,C05,0.4488,0.9948
2725,2023,P30,C06,0.4412,1.0214
2726,2023,P30,C07,0.4919,1.1755
2727,2023,P30,C08,0.6668,0.6009
2728,2023,P31,C01,0.5420,0.9498
2729,2023,P31,C02,0.7060,0.9960
2730,2023,P31,C03,0.5612,1.0529
2731,2023,P31,C04,0.6557,0.8802
2732,2023,P31,C05,0.5652,1.0361
2733,2023,P31,C06,0.8362,0.3851
2734,2023,P31,C07,0.6200,1.2974
2735,2023,P31,C08,0.5661,1.0376
2736,2023,P32,C01,0.5040,0.8825
2737,2023,P32,C02,0.4339,1.0377
2738,2023,P32,C03,0.3585,0.9256
2739,2023,P32,C04,0.3623,0.9762
2740,2023,P32,C05,0.5461,0.9717
2741,2023,P32,C06,0.6088,0.9751
2742,2023,P32,C07,0.2885,1.0170
2743,2023,P32,C08,0.4958,0.8599
2744,2023,P33,C01,0.4141,1.0404
2745,2023,P33,C02,0.3361,0.6559
2746,2023,P33,C03,0.3870,0.9544
2747,2023,P33,C04,0.3604,0.9230
2748,2023,P33,C05,0.4967,0.8275
2749,2023,P33,C06,0.4947,0.6446
2750,2023,P33,C07,0.3634,0.8132
2751,2023,P33,C08,0.4803,0.7551
2752,2023,P34,C01,0.4641,0.9084
2753,2023,P34,C02,0.3414,0.6330
2754,2023,P34,C03,0.5043,0.8172
2755,2023,P34,C04,0.3040,0.9336
2756,2023,P34,C05,0.5265,0.8289
2757,2023,P34,C06,0.3333,0.7857
2758,2023,P34,C07,0.4450,1.0102
2759,2023,P34,C08,0.5695,1.0421
2760,2023,P35,C01,0.3728,0.8904
2761,2023,P35,C02,0.5450,0.9660
2762,2023,P35,C03,0.5012,1.0067
2763,2023,P35,C04,0.6381,0.9805
2764,2023,P35,C05,0.4407,1.0227
2765,2023,P35,C06,0.5364,0.9129
2766,2023,P35,C07,0.4878,1.1150
2767,2023,P35,C08,0.5355,0.9057
2768,2023,P36,C01,0.3352,0.6669
2769,2023,P36,C02,0.3011,0.9526
2770,2023,P36,C03,0.3683,0.8338
2771,2023,P36,C04,0.4296,1.0423
2772,2023,P36,C05,0.1689,0.4663
2773,2023,P36,C06,0.5110,0.6776
2774,2023,P36,C07,0.4072,1.0858
2775,2023,P36,C08,0.2338,0.9682
2776,2023,P37,C01,0.5376,0.9205
2777,2023,P37,C02,0.7452,1.0310
2778,2023,P37,C03,0.4086,1.0405
2779,2023,P37,C04,0.6074,1.0730
2780,2023,P37,C05,0.4656,0.8972
2781,2023,P37,C06,0.6634,0.6327
2782,2023,P37,C07,0.5030,1.2063
2783,2023,P37,C08,0.6724,0.7338
2784,2023,P38,C01,0.6631,0.5629
2785,2023,P38,C02,0.6611,0.7445
2786,2023,P38,C03,0.4604,1.1082
2787,2023,P38,C04,0.6037,1.1031
2788,2023,P38,C05,0.7253,1.0442
2789,2023,P38,C06,0.7045,0.9863
2790,2023,P38,C07,0.5381,1.2382
2791,2023,P38,C08,0.4789,0.7714
2792,2023,P39,C01,0.6152,0.9415
2793,2023,P39,C02,0.4830,0.7198
2794,2023,P39,C03,0.3255,0.8453
2795,2023,P39,C04,0.4380,1.0297
2796,2023,P39,C05,0.6077,0.9796
2797,2023,P39,C06,0.4636,0.9120
2798,2023,P39,C07,0.3584,0.9821
2799,2023,P39,C08,0.3943,0.9879
2800,2023,P40,C01,0.5087,0.6758
2801,2023,P40,C02,0.3212,0.7243
2802,2023,P40,C03,0.3555,0.8071
2803,2023,P40,C04,0.2558,1.0332
2804,2023,P40,C05,0.2270,0.9328
2805,2023,P40,C06,0.2769,1.0422
2806,2023,P40,C07,0.2719,1.0459
2807,2023,P40,C08,0.2029,0.7918
2808,2023,P41,C01,0.4311,1.0416
2809,2023,P41,C02,0.3979,1.0018
2810,2023,P41,C03,0.5298,0.8782
2811,2023,P41,C04,0.3136,0.9571
2812,2023,P41,C05,0.2773,1.0414
2813,2023,P41,C06,0.3309,0.7465
2814,2023,P41,C07,0.1759,0.5515
2815,2023,P41,C08,0.2427,1.0016
2816,2023,P42,C01,0.4313,1.0413
2817,2023,P42,C02,0.4977,0.6731
2818,2023,P42,C03,0.4231,1.0454
2819,2023,P42,C04,0.3758,0.9823
2820,2023,P42,C05,0.4724,0.8389
2821,2023,P42,C06,0.4496,0.9916
2822,2023,P42,C07,0.2884,1.0173
2823,2023,P42,C08,0.4158,1.0423
2824,2023,P43,C01,0.4115,1.0371
2825,2023,P43,C02,0.3307,0.9115
2826,2023,P43,C03,0.4320,1.0403
2827,2023,P43,C04,0.1638,0.3851
2828,2023,P43,C05,0.4268,1.0455
2829,2023,P43,C06,0.1888,0.6777
2830,2023,P43,C07,0.2704,1.0463
2831,2023,P43,C08,0.3926,0.9809
2832,2023,P44,C01,0.4719,0.8829
2833,2023,P44,C02,0.4944,0.8521
2834,2023,P44,C03,0.3831,1.0336
2835,2023,P44,C04,0.2383,0.9833
2836,2023,P44,C05,0.4543,0.9694
2837,2023,P44,C06,0.3301,0.5079
2838,2023,P44,C07,0.1869,0.6616
2839,2023,P44,C08,0.4552,0.9648
2840,2023,P45,C01,0.3344,0.6644
2841,2023,P45,C02,0.4792,0.9535
2842,2023,P45,C03,0.3421,0.8658
2843,2023,P45,C04,0.1946,0.7268
2844,2023,P45,C05,0.3219,0.7153
2845,2023,P45,C06,0.2698,1.0465
2846,2023,P45,C07,0.1720,0.5065
2847,2023,P45,C08,0.6475,0.6897
2848,2023,P46,C01,0.1816,0.6114
2849,2023,P46,C02,0.1638,0.3851
2850,2023,P46,C03,0.2364,0.9784
2851,2023,P46,C04,0.4701,0.9497
2852,2023,P46,C05,0.5164,0.7130
2853,2023,P46,C06,0.1694,0.4735
2854,2023,P46,C07,0.3020,0.9492
2855,2023,P46,C08,0.2298,0.9504
2856,2023,P48,C01,0.3553,0.7666
2857,2023,P48,C02,0.3806,0.9187
2858,2023,P48,C03,0.3111,0.8716
2859,2023,P48,C04,0.3355,0.8003
2860,2023,P48,C05,0.3458,0.6134
2861,2023,P48,C06,0.3098,0.8800
2862,2023,P48,C07,0.2065,0.8169
2863,2023,P48,C08,0.4955,0.7978
2864,2023,P49,C01,0.4747,0.8165
2865,2023,P49,C02,0.6793,0.8103
2866,2023,P49,C03,0.3475,0.8888
2867,2023,P49,C04,0.5752,1.0453
2868,2023,P49,C05,0.6682,0.6683
2869,2023,P49,C06,0.6840,0.8097
2870,2023,P49,C07,0.3969,1.0429
2871,2023,P49,C08,0.8179,0.6151
2872,2023,P50,C01,0.4929,0.6323
2873,2023,P50,C02,0.5341,0.8947
2874,2023,P50,C03,0.3607,0.9469
2875,2023,P50,C04,0.3726,0.9662
2876,2023,P50,C05,0.4308,1.0420
2877,2023,P50,C06,0.4125,1.0382
2878,2023,P50,C07,0.1987,0.7604
2879,2023,P50,C08,0.3774,0.8982
2880,2023,P51,C01,0.4588,0.9440
2881,2023,P51,C02,0.4856,0.6862
2882,2023,P51,C03,0.1710,0.4946
2883,2023,P51,C04,0.4192,1.0440
2884,2023,P51,C05,0.5435,0.9573
2885,2023,P51,C06,0.3121,0.8560
2886,2023,P51,C07,0.4602,0.9356
2887,2023,P51,C08,0.5760,1.0460
2888,2023,P52,C01,0.1854,0.6424
2889,2023,P52,C02,0.1943,0.7254
2890,2023,P52,C03,0.1678,0.4518
2891,2023,P52,C04,0.4359,1.0341
2892,2023,P52,C05,0.5407,0.9406
2893,2023,P52,C06,0.2752,1.0439
2894,2023,P52,C07,0.5881,1.2258
2895,2023,P52,C08,0.1711,0.4959
2896,2023,P53,C01,0.4990,0.6688
2897,2023,P53,C02,0.2703,1.0464
2898,2023,P53,C03,0.2022,0.7872
2899,2023,P53,C04,0.4683,0.9767
2900,2023,P53,C05,0.4507,0.9865
2901,2023,P53,C06,0.3593,0.7579
2902,2023,P53,C07,0.4746,1.0716
2903,2023,P53,C08,0.1653,0.4136
2904,2023,P54,C01,0.2719,1.0458
2905,2023,P54,C02,0.1889,0.6803
2906,2023,P54,C03,0.1752,0.5436
2907,2023,P54,C04,0.3873,0.9545
2908,2023,P54,C05,0.5846,1.0423
2909,2023,P54,C06,0.4662,0.8934
2910,2023,P54,C07,0.4121,1.0757
2911,2023,P54,C08,0.3344,0.7811
2912,2023,P55,C01,0.3275,0.6003
2913,2023,P55,C02,0.3289,0.5588
2914,2023,P55,C03,0.2253,0.9287
2915,2023,P55,C04,0.3250,0.9148
2916,2023,P55,C05,0.4577,0.9914
2917,2023,P55,C06,0.5006,0.8222
2918,2023,P55,C07,0.5757,1.0453
2919,2023,P55,C08,0.2356,0.9743
2920,2023,P56,C01,0.3128,1.0256
2921,2023,P56,C02,0.3534,0.6997
2922,2023,P56,C03,0.3810,0.9207
2923,2023,P56,C04,0.5048,0.8903
2924,2023,P56,C05,0.5700,1.0429
2925,2023,P56,C06,0.3716,0.8600
2926,2023,P56,C07,0.8170,0.6159
2927,2023,P56,C08,0.4880,0.6497
2928,2023,P57,C01,0.4041,1.0204
2929,2023,P57,C02,0.2427,1.0013
2930,2023,P57,C03,0.2529,1.0282
2931,2023,P57,C04,0.4902,0.9213
2932,2023,P57,C05,0.3791,0.9103
2933,2023,P57,C06,0.5814,1.0444
2934,2023,P57,C07,0.6651,1.2033
2935,2023,P57,C08,0.2143,0.8671
2936,2023,P58,C01,0.2236,0.9193
2937,2023,P58,C02,0.4005,1.0107
2938,2023,P58,C03,0.3607,0.8925
2939,2023,P58,C04,0.4805,0.9860
2940,2023,P58,C05,0.5408,0.9417
2941,2023,P58,C06,0.4030,1.0180
2942,2023,P58,C07,0.6145,1.0439
2943,2023,P58,C08,0.3981,1.0023
2944,2023,P59,C01,0.3073,0.9075
2945,2023,P59,C02,0.3614,0.7779
2946,2023,P59,C03,0.2940,0.9942
2947,2023,P59,C04,0.3539,0.8450
2948,2023,P59,C05,0.4318,1.0408
2949,2023,P59,C06,0.3154,0.8563
2950,2023,P59,C07,0.6951,1.0334
2951,2023,P59,C08,0.6613,0.6436
2952,2023,P60,C01,0.3861,0.9906
2953,2023,P60,C02,0.2189,0.8948
2954,2023,P60,C03,0.3379,0.7296
2955,2023,P60,C04,0.5030,0.9202
2956,2023,P60,C05,0.4898,0.7688
2957,2023,P60,C06,0.3382,0.5857
2958,2023,P60,C07,0.7831,0.8805
2959,2023,P60,C08,0.2910,1.0063
2960,2023,P61,C01,0.5957,1.0209
2961,2023,P61,C02,0.5451,0.9666
2962,2023,P61,C03,0.5368,1.1419
2963,2023,P61,C04,0.8362,0.3851
2964,2023,P61,C05,0.6798,0.7452
2965,2023,P61,C06,0.6496,0.6750
2966,2023,P61,C07,0.6331,1.2526
2967,2023,P61,C08,0.4099,1.0333
2968,2023,P62,C01,0.6029,0.9989
2969,2023,P62,C02,0.7765,0.9181
2970,2023,P62,C03,0.6331,1.1871
2971,2023,P62,C04,0.6599,1.0380
2972,2023,P62,C05,0.8362,0.3851
2973,2023,P62,C06,0.6689,0.5917
2974,2023,P62,C07,0.6469,1.1995
2975,2023,P62,C08,0.5872,1.0379
2976,2023,P63,C01,0.1793,0.5876
2977,2023,P63,C02,0.2330,0.9648
2978,2023,P63,C03,0.3179,0.7832
2979,2023,P63,C04,0.4455,1.0364
2980,2023,P63,C05,0.5516,0.9965
2981,2023,P63,C06,0.2672,1.0462
2982,2023,P63,C07,0.5740,1.2119
2983,2023,P63,C08,0.5798,1.0454
2984,2024,P01,C01,0.6617,0.8934
2985,2024,P01,C02,0.7115,1.0158
2986,2024,P01,C03,0.3358,0.8738
2987,2024,P01,C04,0.3398,0.6672
2988,2024,P01,C05,0.4875,0.8962
2989,2024,P01,C06,0.4742,0.8220
2990,2024,P01,C07,0.1638,0.3851
2991,2024,P01,C08,0.6579,1.0237
2992,2024,P02,C01,0.5724,1.0447
2993,2024,P02,C02,0.5886,1.0360
2994,2024,P02,C03,0.4492,0.9936
2995,2024,P02,C04,0.4916,0.9525
2996,2024,P02,C05,0.4987,0.6580
2997,2024,P02,C06,0.3127,0.8550
2998,2024,P02,C07,0.5423,1.1666
2999,2024,P02,C08,0.5106,0.9136
3000,2024,P03,C01,0.4311,1.0416
3001,2024,P03,C02,0.4961,0.6124
3002,2024,P03,C03,0.3653,0.8696
3003,2024,P03,C04,0.1781,0.5755
3004,2024,P03,C05,0.2675,1.0459
3005,2024,P03,C06,0.3293,0.8159
3006,2024,P03,C07,0.4742,0.8894
3007,2024,P03,C08,0.3388,0.6729
3008,2024,P04,C01,0.6326,0.8268
3009,2024,P04,C02,0.6149,0.9443
3010,2024,P04,C03,0.5711,1.0435
3011,2024,P04,C04,0.4818,0.8291
3012,2024,P04,C05,0.6802,0.7936
3013,2024,P04,C06,0.3122,0.8554
3014,2024,P04,C07,0.4878,0.8614
3015,2024,P04,C08,0.4804,1.1077
3016,2024,P05,C01,0.5905,1.0329
3017,2024,P05,C02,0.3710,0.8533
3018,2024,P05,C03,0.6413,0.8779
3019,2024,P05,C04,0.3546,0.7650
3020,2024,P05,C05,0.4286,1.0441
3021,2024,P05,C06,0.4347,1.0362
3022,2024,P05,C07,0.3439,0.8836
3023,2024,P05,C08,0.3083,0.8988
3024,2024,P06,C01,0.5044,0.6436
3025,2024,P06,C02,0.3674,0.8416
3026,2024,P06,C03,0.5296,0.8582
3027,2024,P06,C04,0.3055,0.9218
3028,2024,P06,C05,0.1686,0.4623
3029,2024,P06,C06,0.3484,0.7912
3030,2024,P06,C07,0.3504,0.8917
3031,2024,P06,C08,0.4113,1.0349
3032,2024,P07,C01,0.4166,1.0433
3033,2024,P07,C02,0.3513,0.6753
3034,2024,P07,C03,0.5202,0.7755
3035,2024,P07,C04,0.3067,0.9163
3036,2024,P07,C05,0.4821,0.7320
3037,2024,P07,C06,0.1638,0.3851
3038,2024,P07,C07,0.5285,0.8472
3039,2024,P07,C08,0.5748,1.0458
3040,2024,P08,C01,0.6083,0.9766
3041,2024,P08,C02,0.5479,0.9808
3042,2024,P08,C03,0.3639,0.8728
3043,2024,P08,C04,0.3255,0.7563
3044,2024,P08,C05,0.3818,0.9269
3045,2024,P08,C06,0.3730,0.8920
3046,2024,P08,C07,0.4434,1.0151
3047,2024,P08,C08,0.4518,0.9830
3048,2024,P09,C01,0.6126,0.9565
3049,2024,P09,C02,0.4036,1.0172
3050,2024,P09,C03,0.5381,1.0238
3051,2024,P09,C04,0.4501,0.9901
3052,2024,P09,C05,0.5203,0.8418
3053,2024,P09,C06,0.4485,0.9962
3054,2024,P09,C07,0.4915,1.1767
3055,2024,P09,C08,0.3774,0.9063
3056,2024,P10,C01,0.4768,0.7966
3057,2024,P10,C02,0.4094,1.0327
3058,2024,P10,C03,0.4374,1.0309
3059,2024,P10,C04,0.3691,0.8719
3060,2024,P10,C05,0.4770,0.9823
3061,2024,P10,C06,0.2897,1.0119
3062,2024,P10,C07,0.3794,0.9448
3063,2024,P10,C08,0.4040,1.0187
3064,2024,P11,C01,0.5769,1.0463
3065,2024,P11,C02,0.4330,1.0387
3066,2024,P11,C03,0.5212,0.7803
3067,2024,P11,C04,0.4188,1.0445
3068,2024,P11,C05,0.3270,0.7708
3069,2024,P11,C06,0.4849,0.8680
3070,2024,P11,C07,0.5967,1.0169
3071,2024,P11,C08,0.4450,1.0099
3072,2024,P12,C01,0.8135,0.6540
3073,2024,P12,C02,0.8070,0.7143
3074,2024,P12,C03,0.7184,1.0365
3075,2024,P12,C04,0.4868,0.9944
3076,2024,P12,C05,0.5742,1.0457
3077,2024,P12,C06,0.5976,1.0150
3078,2024,P12,C07,0.2821,1.0340
3079,2024,P12,C08,0.5040,1.1284
3080,2024,P13,C01,0.6559,0.7047
3081,2024,P13,C02,0.5710,1.0432
3082,2024,P13,C03,0.4649,1.0049
3083,2024,P13,C04,0.4812,0.8866
3084,2024,P13,C05,0.5988,1.0114
3085,2024,P13,C06,0.4776,0.8022
3086,2024,P13,C07,0.4683,1.0518
3087,2024,P13,C08,0.4243,1.0454
3088,2024,P14,C01,0.7861,0.8636
3089,2024,P14,C02,0.5613,1.0280
3090,2024,P14,C03,0.3403,0.8395
3091,2024,P14,C04,0.7458,1.0298
3092,2024,P14,C05,0.6902,0.8814
3093,2024,P14,C06,0.8234,0.5571
3094,2024,P14,C07,0.4806,1.2153
3095,2024,P14,C08,0.4978,1.1199
3096,2024,P15,C01,0.7983,0.7824
3097,2024,P15,C02,0.4202,1.0449
3098,2024,P15,C03,0.5760,1.0454
3099,2024,P15,C04,0.4906,0.9554
3100,2024,P15,C05,0.5493,0.9870
3101,2024,P15,C06,0.5084,0.7330
3102,2024,P15,C07,0.3118,0.8634
3103,2024,P15,C08,0.2745,1.0443
3104,2024,P16,C01,0.5650,1.0356
3105,2024,P16,C02,0.6460,0.9257
3106,2024,P16,C03,0.5005,0.8878
3107,2024,P16,C04,0.4858,0.9471
3108,2024,P16,C05,0.6700,0.7095
3109,2024,P16,C06,0.4594,0.9408
3110,2024,P16,C07,0.2896,1.0130
3111,2024,P16,C08,0.3423,0.9165
3112,2024,P18,C01,0.7025,0.9763
3113,2024,P18,C02,0.3588,0.9820
3114,2024,P18,C03,0.5562,1.0140
3115,2024,P18,C04,0.3773,0.8962
3116,2024,P18,C05,0.8240,0.5527
3117,2024,P18,C06,0.7568,1.0009
3118,2024,P18,C07,0.3151,0.8485
3119,2024,P18,C08,0.4697,1.0539
3120,2024,P19,C01,0.6730,0.7028
3121,2024,P19,C02,0.3203,0.8335
3122,2024,P19,C03,0.3672,0.9313
3123,2024,P19,C04,0.3078,0.9013
3124,2024,P19,C05,0.5929,1.0273
3125,2024,P19,C06,0.5408,0.9416
3126,2024,P19,C07,0.2357,0.9744
3127,2024,P19,C08,0.3432,0.9037
3128,2024,P20,C01,0.5807,1.1928
3129,2024,P20,C02,0.4232,1.0456
3130,2024,P20,C03,0.3465,0.7115
3131,2024,P20,C04,0.3018,0.9485
3132,2024,P20,C05,0.4576,1.0133
3133,2024,P20,C06,0.5266,0.8364
3134,2024,P20,C07,0.3208,0.8612
3135,2024,P20,C08,0.3819,0.9693
3136,2024,P21,C01,0.6835,0.8014
3137,2024,P21,C02,0.4750,1.0426
3138,2024,P21,C03,0.5318,0.9269
3139,2024,P21,C04,0.5025,0.9098
3140,2024,P21,C05,0.5753,1.0462
3141,2024,P21,C06,0.5912,1.0307
3142,2024,P21,C07,0.3586,0.9746
3143,2024,P21,C08,0.4055,1.0234
3144,2024,P22,C01,0.5708,1.0436
3145,2024,P22,C02,0.5970,1.0159
3146,2024,P22,C03,0.6363,1.0945
3147,2024,P22,C04,0.4770,0.8047
3148,2024,P22,C05,0.5761,1.0460
3149,2024,P22,C06,0.6580,0.7689
3150,2024,P22,C07,0.3831,0.9324
3151,2024,P22,C08,0.4830,0.9731
3152,2024,P23,C01,0.7646,0.9746
3153,2024,P23,C02,0.2389,0.9819
3154,2024,P23,C03,0.5340,0.9865
3155,2024,P23,C04,0.4157,1.0422
3156,2024,P23,C05,0.6047,1.0095
3157,2024,P23,C06,0.3255,0.7227
3158,2024,P23,C07,0.3171,0.9212
3159,2024,P23,C08,0.2909,1.0069
3160,2024,P24,C01,0.7265,1.0451
3161,2024,P24,C02,0.3683,0.9581
3162,2024,P24,C03,0.4766,0.7979
3163,2024,P24,C04,0.4218,1.0460
3164,2024,P24,C05,0.7239,1.0428
3165,2024,P24,C06,0.6064,0.9842
3166,2024,P24,C07,0.3715,1.0190
3167,2024,P24,C08,0.5062,0.8526
3168,2024,P25,C01,0.6783,0.7669
3169,2024,P25,C02,0.3333,0.9750
3170,2024,P25,C03,0.4383,1.0290
3171,2024,P25,C04,0.3926,0.9791
3172,2024,P25,C05,0.6789,0.7902
3173,2024,P25,C06,0.5493,0.9867
3174,2024,P25,C07,0.4159,1.0921
3175,2024,P25,C08,0.3734,0.8711
3176,2024,P26,C01,0.7352,1.0450
3177,2024,P26,C02,0.3733,0.9797
3178,2024,P26,C03,0.6495,0.9496
3179,2024,P26,C04,0.5158,0.9816
3180,2024,P26,C05,0.6414,0.8741
3181,2024,P26,C06,0.5265,0.8285
3182,2024,P26,C07,0.5037,1.1869
3183,2024,P26,C08,0.3059,0.9183
3184,2024,P27,C01,0.6425,0.7406
3185,2024,P27,C02,0.2707,1.0458
3186,2024,P27,C03,0.6587,0.6695
3187,2024,P27,C04,0.3964,0.9951
3188,2024,P27,C05,0.5929,1.0269
3189,2024,P27,C06,0.3901,0.9692
3190,2024,P27,C07,0.4962,1.1548
3191,2024,P27,C08,0.3723,0.8644
3192,2024,P28,C01,0.8362,0.3851
3193,2024,P28,C02,0.4870,1.1501
3194,2024,P28,C03,0.6381,1.0971
3195,2024,P28,C04,0.4953,0.9557
3196,2024,P28,C05,0.6416,0.7869
3197,2024,P28,C06,0.4527,0.9773
3198,2024,P28,C07,0.4068,1.0920
3199,2024,P28,C08,0.5012,1.0013
3200,2024,P29,C01,0.7009,0.9663
3201,2024,P29,C02,0.5277,0.9068
3202,2024,P29,C03,0.8320,0.4546
3203,2024,P29,C04,0.3322,0.7741
3204,2024,P29,C05,0.2212,0.8868
3205,2024,P29,C06,0.5015,0.8304
3206,2024,P29,C07,0.3563,0.9514
3207,2024,P29,C08,0.4454,1.0084
3208,2024,P30,C01,0.6872,0.8482
3209,2024,P30,C02,0.5989,1.0230
3210,2024,P30,C03,0.7103,1.0119
3211,2024,P30,C04,0.5327,0.9082
3212,2024,P30,C05,0.6301,0.9307
3213,2024,P30,C06,0.5039,0.7327
3214,2024,P30,C07,0.5012,1.0494
3215,2024,P30,C08,0.5383,0.9265
