,Year,Province,Criterion,ER_Utility,Belief_Entropy
1936,2021,P57,C01,0.2745,1.0437
1937,2021,P57,C02,0.3589,0.9238
1938,2021,P57,C03,0.1679,0.4020
1939,2021,P57,C04,0.6108,0.9570
1940,2021,P57,C05,0.5138,0.6824
1941,2021,P57,C06,0.5420,0.9520
1942,2021,P57,C07,0.6921,0.9535
1943,2021,P57,C08,0.4201,1.0426
1944,2021,P58,C01,0.2118,0.8267
1945,2021,P58,C02,0.1690,0.4214
1946,2021,P58,C03,0.3007,0.9744
1947,2021,P58,C04,0.4545,0.9706
1948,2021,P58,C05,0.4394,1.0263
1949,2021,P58,C06,0.4014,1.0477
1950,2021,P58,C07,0.5392,1.0448
1951,2021,P58,C08,0.2426,0.9867
1952,2021,P59,C01,0.3292,0.9923
1953,2021,P59,C02,0.2866,1.0285
1954,2021,P59,C03,0.2782,1.0416
1955,2021,P59,C04,0.4898,0.7071
1956,2021,P59,C05,0.4693,0.8919
1957,2021,P59,C06,0.4767,0.8462
1958,2021,P59,C07,0.6861,1.0334
1959,2021,P59,C08,0.3707,0.8410
1960,2021,P60,C01,0.3254,0.6872
1961,2021,P60,C02,0.2697,1.0420
1962,2021,P60,C03,0.4709,0.9967
1963,2021,P60,C04,0.5204,0.7682
1964,2021,P60,C05,0.5093,0.6596
1965,2021,P60,C06,0.4843,0.7206
1966,2021,P60,C07,0.7018,1.1762
1967,2021,P60,C08,0.3998,1.0013
1968,2021,P61,C01,0.3403,0.7098
1969,2021,P61,C02,0.1996,0.7339
1970,2021,P61,C03,0.2427,0.9834
1971,2021,P61,C04,0.4842,0.7375
1972,2021,P61,C05,0.6747,0.6907
1973,2021,P61,C06,0.4096,1.0274
1974,2021,P61,C07,0.3958,0.9853
1975,2021,P61,C08,0.1674,0.3913
1976,2021,P62,C01,0.4686,0.8769
1977,2021,P62,C02,0.6355,0.8289
1978,2021,P62,C03,0.6298,0.8624
1979,2021,P62,C04,0.6537,0.7477
1980,2021,P62,C05,0.6465,0.7484
1981,2021,P62,C06,0.6072,0.9732
1982,2021,P62,C07,0.5157,1.0339
1983,2021,P62,C08,0.5566,1.0157
1984,2021,P63,C01,0.3548,0.7163
1985,2021,P63,C02,0.4949,0.6565
1986,2021,P63,C03,0.6560,0.7799
1987,2021,P63,C04,0.3694,1.2542
1988,2021,P63,C05,0.6701,0.5917
1989,2021,P63,C06,0.4773,0.8232
1990,2021,P63,C07,0.4902,0.9235
1991,2021,P63,C08,0.3345,0.6107
1992,2022,P01,C01,0.7470,1.0185
1993,2022,P01,C02,0.6472,0.8305
1994,2022,P01,C03,0.4998,0.9442
1995,2022,P01,C04,0.5046,0.7958
1996,2022,P01,C05,0.6117,0.9521
1997,2022,P01,C06,0.4045,1.0836
1998,2022,P01,C07,0.2372,0.9648
1999,2022,P01,C08,0.8326,0.3913
2000,2022,P02,C01,0.4904,0.7204
2001,2022,P02,C02,0.5666,1.0375
2002,2022,P02,C03,0.3267,0.7445
2003,2022,P02,C04,0.4120,1.0326
2004,2022,P02,C05,0.5332,0.8918
2005,2022,P02,C06,0.3592,0.7428
2006,2022,P02,C07,0.3842,1.0147
2007,2022,P02,C08,0.5890,1.0400
2008,2022,P03,C01,0.3443,0.8062
2009,2022,P03,C02,0.2856,1.0303
2010,2022,P03,C03,0.3216,0.7621
2011,2022,P03,C04,0.3098,0.9065
2012,2022,P03,C05,0.4360,1.0333
2013,2022,P03,C06,0.1731,0.4792
2014,2022,P03,C07,0.3316,0.8227
2015,2022,P03,C08,0.2026,0.7624
2016,2022,P04,C01,0.5950,1.0168
2017,2022,P04,C02,0.6090,0.9644
2018,2022,P04,C03,0.5419,1.0016
2019,2022,P04,C04,0.3932,0.9751
2020,2022,P04,C05,0.6462,0.6876
2021,2022,P04,C06,0.3838,0.9277
2022,2022,P04,C07,0.3477,0.7112
2023,2022,P04,C08,0.4329,1.0379
2024,2022,P05,C01,0.5856,1.0371
2025,2022,P05,C02,0.5066,0.7363
2026,2022,P05,C03,0.6634,0.6507
2027,2022,P05,C04,0.5173,0.8466
2028,2022,P05,C05,0.5383,0.9284
2029,2022,P05,C06,0.5671,1.0382
2030,2022,P05,C07,0.4629,1.0469
2031,2022,P05,C08,0.5170,0.7605
2032,2022,P06,C01,0.5087,0.6002
2033,2022,P06,C02,0.4206,1.0427
2034,2022,P06,C03,0.4551,0.9676
2035,2022,P06,C04,0.2182,0.8662
2036,2022,P06,C05,0.5315,0.8778
2037,2022,P06,C06,0.3213,0.7656
2038,2022,P06,C07,0.2441,0.9891
2039,2022,P06,C08,0.4879,0.6793
2040,2022,P07,C01,0.3360,0.7468
2041,2022,P07,C02,0.4290,1.0422
2042,2022,P07,C03,0.4366,1.0323
2043,2022,P07,C04,0.1773,0.5277
2044,2022,P07,C05,0.3949,0.9822
2045,2022,P07,C06,0.3455,0.8907
2046,2022,P07,C07,0.4684,1.0404
2047,2022,P07,C08,0.5304,1.0458
2048,2022,P08,C01,0.6736,0.6657
2049,2022,P08,C02,0.5494,0.9891
2050,2022,P08,C03,0.5648,1.0348
2051,2022,P08,C04,0.3204,0.7803
2052,2022,P08,C05,0.5050,0.7795
2053,2022,P08,C06,0.3648,0.7918
2054,2022,P08,C07,0.4701,0.9832
2055,2022,P08,C08,0.5846,1.0376
2056,2022,P09,C01,0.4278,1.0424
2057,2022,P09,C02,0.3626,0.7734
2058,2022,P09,C03,0.6010,1.0697
2059,2022,P09,C04,0.4600,0.9395
2060,2022,P09,C05,0.6414,0.7360
2061,2022,P09,C06,0.3785,0.8964
2062,2022,P09,C07,0.3997,0.9988
2063,2022,P09,C08,0.3011,0.9703
2064,2022,P10,C01,0.4939,0.6774
2065,2022,P10,C02,0.4788,0.8493
2066,2022,P10,C03,0.5186,0.9462
2067,2022,P10,C04,0.4696,0.8786
2068,2022,P10,C05,0.5766,1.0439
2069,2022,P10,C06,0.4043,1.0151
2070,2022,P10,C07,0.4204,1.0412
2071,2022,P10,C08,0.5312,0.8756
2072,2022,P11,C01,0.5076,0.8109
2073,2022,P11,C02,0.4199,1.0425
2074,2022,P11,C03,0.5378,0.9252
2075,2022,P11,C04,0.3908,0.9641
2076,2022,P11,C05,0.2144,0.8438
2077,2022,P11,C06,0.4679,0.8836
2078,2022,P11,C07,0.4137,1.0339
2079,2022,P11,C08,0.3673,0.8142
2080,2022,P12,C01,0.6174,0.9221
2081,2022,P12,C02,0.6107,0.9563
2082,2022,P12,C03,0.6542,0.6056
2083,2022,P12,C04,0.4400,1.0248
2084,2022,P12,C05,0.4993,0.7508
2085,2022,P12,C06,0.4786,0.7802
2086,2022,P12,C07,0.2861,1.0295
2087,2022,P12,C08,0.5571,1.0172
2088,2022,P13,C01,0.7138,1.0290
2089,2022,P13,C02,0.4987,0.7702
2090,2022,P13,C03,0.6335,1.0103
2091,2022,P13,C04,0.4942,0.7647
2092,2022,P13,C05,0.5673,1.0385
2093,2022,P13,C06,0.5516,0.9978
2094,2022,P13,C07,0.4322,1.0385
2095,2022,P13,C08,0.4632,0.9191
2096,2022,P14,C01,0.6715,1.1062
2097,2022,P14,C02,0.8326,0.3913
2098,2022,P14,C03,0.6141,1.2198
2099,2022,P14,C04,0.6044,1.2519
2100,2022,P14,C05,0.8186,0.5737
2101,2022,P14,C06,0.8255,0.4963
2102,2022,P14,C07,0.5963,1.3043
2103,2022,P14,C08,0.5979,1.1872
2104,2022,P15,C01,0.5000,0.3913
2105,2022,P15,C02,0.5000,0.3913
2106,2022,P15,C03,0.6445,0.7081
2107,2022,P15,C04,0.5000,0.3913
2108,2022,P15,C05,0.5000,0.3913
2109,2022,P15,C06,0.7212,1.0410
2110,2022,P15,C07,0.6731,1.2588
2111,2022,P15,C08,0.5545,1.0321
2112,2022,P16,C01,0.7204,1.0402
2113,2022,P16,C02,0.5309,0.8940
2114,2022,P16,C03,0.5011,0.6546
2115,2022,P16,C04,0.5706,1.0417
2116,2022,P16,C05,0.5860,1.0361
2117,2022,P16,C06,0.6035,0.9888
2118,2022,P16,C07,0.4049,1.0144
2119,2022,P16,C08,0.4999,0.9386
2120,2022,P17,C01,0.6424,0.7272
2121,2022,P17,C02,0.5791,1.0428
2122,2022,P17,C03,0.5435,1.2074
2123,2022,P17,C04,0.5022,0.7327
2124,2022,P17,C05,0.5258,0.8697
2125,2022,P17,C06,0.7765,0.8964
2126,2022,P17,C07,0.2900,1.0193
2127,2022,P17,C08,0.6155,1.0141
2128,2022,P18,C01,0.7416,1.0304
2129,2022,P18,C02,0.5000,0.3913
2130,2022,P18,C03,0.5000,0.3913
2131,2022,P18,C04,0.5000,0.3913
2132,2022,P18,C05,0.8158,0.6025
2133,2022,P18,C06,0.7867,0.8351
2134,2022,P18,C07,0.5427,1.2237
2135,2022,P18,C08,0.5000,0.3913
2136,2022,P19,C01,0.6201,0.9052
2137,2022,P19,C02,0.3737,0.8620
2138,2022,P19,C03,0.4338,1.0369
2139,2022,P19,C04,0.3729,0.8572
2140,2022,P19,C05,0.5621,1.0297
2141,2022,P19,C06,0.5893,1.0308
2142,2022,P19,C07,0.1811,0.5682
2143,2022,P19,C08,0.3734,0.9219
2144,2022,P20,C01,0.6047,0.9840
2145,2022,P20,C02,0.4853,1.0864
2146,2022,P20,C03,0.5840,1.1795
2147,2022,P20,C04,0.5274,0.8970
2148,2022,P20,C05,0.5347,0.9593
2149,2022,P20,C06,0.5547,1.0093
2150,2022,P20,C07,0.4242,1.0651
2151,2022,P20,C08,0.4284,1.0427
2152,2022,P21,C01,0.6552,0.5814
2153,2022,P21,C02,0.6745,0.7412
2154,2022,P21,C03,0.4918,0.8174
2155,2022,P21,C04,0.5194,0.8443
2156,2022,P21,C05,0.8216,0.5429
2157,2022,P21,C06,0.6015,0.9967
2158,2022,P21,C07,0.3671,0.9951
2159,2022,P21,C08,0.5528,1.0027
2160,2022,P22,C01,0.6025,0.9920
2161,2022,P22,C02,0.4657,0.9295
2162,2022,P22,C03,0.4675,1.0333
2163,2022,P22,C04,0.5005,0.7702
2164,2022,P22,C05,0.4779,0.9034
2165,2022,P22,C06,0.6582,0.9111
2166,2022,P22,C07,0.2756,1.0433
2167,2022,P22,C08,0.4258,1.0438
2168,2022,P23,C01,0.5459,0.9725
2169,2022,P23,C02,0.4537,0.9749
2170,2022,P23,C03,0.5441,1.0896
2171,2022,P23,C04,0.5552,1.0113
2172,2022,P23,C05,0.5517,0.9984
2173,2022,P23,C06,0.4796,0.7682
2174,2022,P23,C07,0.4179,1.0395
2175,2022,P23,C08,0.3470,0.6165
2176,2022,P24,C01,0.6548,0.7998
2177,2022,P24,C02,0.4432,1.0160
2178,2022,P24,C03,0.5405,0.9570
2179,2022,P24,C04,0.4987,0.8007
2180,2022,P24,C05,0.6559,0.6879
2181,2022,P24,C06,0.5602,1.0252
2182,2022,P24,C07,0.3696,0.9778
2183,2022,P24,C08,0.4613,0.9309
2184,2022,P25,C01,0.5432,1.1427
2185,2022,P25,C02,0.4835,0.9552
2186,2022,P25,C03,0.3808,0.9182
2187,2022,P25,C04,0.4932,0.7671
2188,2022,P25,C05,0.6341,0.8387
2189,2022,P25,C06,0.5220,0.7863
2190,2022,P25,C07,0.4402,1.0293
2191,2022,P25,C08,0.4549,0.9689
2192,2022,P26,C01,0.8326,0.3913
2193,2022,P26,C02,0.6509,0.9110
2194,2022,P26,C03,0.8217,0.5393
2195,2022,P26,C04,0.6400,0.8557
2196,2022,P26,C05,0.6854,0.8563
2197,2022,P26,C06,0.6736,0.6943
2198,2022,P26,C07,0.4947,1.1585
2199,2022,P26,C08,0.4444,1.0124
2200,2022,P27,C01,0.6791,0.7708
2201,2022,P27,C02,0.4336,1.0370
2202,2022,P27,C03,0.6270,0.8581
2203,2022,P27,C04,0.4490,0.9958
2204,2022,P27,C05,0.4700,0.9848
2205,2022,P27,C06,0.5030,0.6341
2206,2022,P27,C07,0.4842,1.0986
2207,2022,P27,C08,0.4491,0.9954
2208,2022,P28,C01,0.6353,0.7927
2209,2022,P28,C02,0.5335,0.8947
2210,2022,P28,C03,0.8034,0.7122
2211,2022,P28,C04,0.4802,0.8518
2212,2022,P28,C05,0.6501,0.6435
2213,2022,P28,C06,0.5823,1.0403
2214,2022,P28,C07,0.3951,1.0197
2215,2022,P28,C08,0.6154,0.9300
2216,2022,P29,C01,0.4873,0.7565
2217,2022,P29,C02,0.5780,1.0431
2218,2022,P29,C03,0.6855,1.2166
2219,2022,P29,C04,0.6174,0.9202
2220,2022,P29,C05,0.4732,0.8367
2221,2022,P29,C06,0.4108,1.0311
2222,2022,P29,C07,0.4819,1.0466
2223,2022,P29,C08,0.5091,0.6970
2224,2022,P30,C01,0.4824,0.8468
2225,2022,P30,C02,0.4871,0.8062
2226,2022,P30,C03,0.6590,0.6726
2227,2022,P30,C04,0.4294,1.0419
2228,2022,P30,C05,0.3865,0.9611
2229,2022,P30,C06,0.3372,0.7875
2230,2022,P30,C07,0.4467,1.0654
2231,2022,P30,C08,0.7123,1.0279
2232,2022,P31,C01,0.7193,1.0388
2233,2022,P31,C02,0.7284,1.0438
2234,2022,P31,C03,0.6023,0.9936
2235,2022,P31,C04,0.5694,1.0407
2236,2022,P31,C05,0.5603,1.0255
2237,2022,P31,C06,0.6821,0.8172
2238,2022,P31,C07,0.6498,1.1764
2239,2022,P31,C08,0.4620,1.0300
2240,2022,P32,C01,0.3685,1.1486
2241,2022,P32,C02,0.3293,0.7099
2242,2022,P32,C03,0.3214,1.0011
2243,2022,P32,C04,0.4547,0.9697
2244,2022,P32,C05,0.5739,1.0437
2245,2022,P32,C06,0.6795,0.8072
2246,2022,P32,C07,0.3261,0.8518
2247,2022,P32,C08,0.5556,1.0694
2248,2022,P33,C01,0.4319,1.1643
2249,2022,P33,C02,0.3655,0.9302
2250,2022,P33,C03,0.5347,0.9992
2251,2022,P33,C04,0.4172,1.0402
2252,2022,P33,C05,0.5016,0.7449
2253,2022,P33,C06,0.6478,0.7745
2254,2022,P33,C07,0.3439,0.9320
2255,2022,P33,C08,0.3929,0.9737
2256,2022,P34,C01,0.5266,0.8342
2257,2022,P34,C02,0.5803,1.0422
2258,2022,P34,C03,0.5333,1.0532
2259,2022,P34,C04,0.5030,0.7494
2260,2022,P34,C05,0.4875,0.7755
2261,2022,P34,C06,0.4416,1.0207
2262,2022,P34,C07,0.4525,1.0425
2263,2022,P34,C08,0.6654,0.6263
2264,2022,P35,C01,0.3359,0.6805
2265,2022,P35,C02,0.3374,0.7583
2266,2022,P35,C03,0.3319,0.7529
2267,2022,P35,C04,0.5756,1.0438
2268,2022,P35,C05,0.4691,0.9574
2269,2022,P35,C06,0.5558,1.0132
2270,2022,P35,C07,0.4154,1.0360
2271,2022,P35,C08,0.3759,0.8779
2272,2022,P36,C01,0.3358,0.7162
2273,2022,P36,C02,0.3450,0.6175
2274,2022,P36,C03,0.3506,0.6940
2275,2022,P36,C04,0.3406,0.6575
2276,2022,P36,C05,0.4046,1.0155
2277,2022,P36,C06,0.4855,0.7729
2278,2022,P36,C07,0.4459,1.0077
2279,2022,P36,C08,0.3913,0.9671
2280,2022,P37,C01,0.3601,0.9959
2281,2022,P37,C02,0.6433,0.7528
2282,2022,P37,C03,0.4813,1.2138
2283,2022,P37,C04,0.5402,0.9411
2284,2022,P37,C05,0.6050,0.9833
2285,2022,P37,C06,0.4943,0.7063
2286,2022,P37,C07,0.4172,1.0380
2287,2022,P37,C08,0.6732,0.6966
2288,2022,P38,C01,0.6444,0.7070
2289,2022,P38,C02,0.7198,1.0395
2290,2022,P38,C03,0.5296,0.9883
2291,2022,P38,C04,0.7005,0.9796
2292,2022,P38,C05,0.7188,1.0382
2293,2022,P38,C06,0.6733,0.7184
2294,2022,P38,C07,0.5306,1.1991
2295,2022,P38,C08,0.5615,1.0282
2296,2022,P39,C01,0.6395,0.7697
2297,2022,P39,C02,0.6605,0.9153
2298,2022,P39,C03,0.5834,1.0381
2299,2022,P39,C04,0.5419,0.9511
2300,2022,P39,C05,0.6852,0.8549
2301,2022,P39,C06,0.5101,0.7616
2302,2022,P39,C07,0.3899,1.0142
2303,2022,P39,C08,0.5452,0.9699
2304,2022,P40,C01,0.4634,0.9166
2305,2022,P40,C02,0.2994,0.9808
2306,2022,P40,C03,0.4454,1.0091
2307,2022,P40,C04,0.3318,0.6604
2308,2022,P40,C05,0.3485,0.8646
2309,2022,P40,C06,0.3398,0.6308
2310,2022,P40,C07,0.3227,0.8817
2311,2022,P40,C08,0.3084,0.9180
2312,2022,P41,C01,0.5225,0.7918
2313,2022,P41,C02,0.4120,1.0329
2314,2022,P41,C03,0.3040,0.9809
2315,2022,P41,C04,0.3362,0.6718
2316,2022,P41,C05,0.1701,0.4380
2317,2022,P41,C06,0.2559,1.0250
2318,2022,P41,C07,0.2582,1.0296
2319,2022,P41,C08,0.4152,1.0374
2320,2022,P42,C01,0.5719,1.0428
2321,2022,P42,C02,0.2920,1.0121
2322,2022,P42,C03,0.3302,0.7991
2323,2022,P42,C04,0.3776,0.8893
2324,2022,P42,C05,0.5748,1.0437
2325,2022,P42,C06,0.3797,0.9033
2326,2022,P42,C07,0.2625,1.0368
2327,2022,P42,C08,0.3470,0.7012
2328,2022,P43,C01,0.4769,0.8570
2329,2022,P43,C02,0.3758,0.8993
2330,2022,P43,C03,0.5887,1.0318
2331,2022,P43,C04,0.3064,0.9345
2332,2022,P43,C05,0.5377,0.9247
2333,2022,P43,C06,0.2374,0.9656
2334,2022,P43,C07,0.3970,0.9881
2335,2022,P43,C08,0.4961,0.8854
2336,2022,P44,C01,0.5044,0.7857
2337,2022,P44,C02,0.3967,0.9889
2338,2022,P44,C03,0.3761,0.8800
2339,2022,P44,C04,0.4302,1.0412
2340,2022,P44,C05,0.5297,0.8623
2341,2022,P44,C06,0.2824,1.0365
2342,2022,P44,C07,0.2858,1.0303
2343,2022,P44,C08,0.4444,1.0123
2344,2022,P45,C01,0.5122,0.7146
2345,2022,P45,C02,0.4487,0.9971
2346,2022,P45,C03,0.2898,1.0204
2347,2022,P45,C04,0.2661,1.0392
2348,2022,P45,C05,0.5068,0.6518
2349,2022,P45,C06,0.1999,0.7390
2350,2022,P45,C07,0.2733,1.0439
2351,2022,P45,C08,0.6606,0.6237
2352,2022,P46,C01,0.3062,0.9391
2353,2022,P46,C02,0.2193,0.8741
2354,2022,P46,C03,0.1765,0.5196
2355,2022,P46,C04,0.3836,0.9271
2356,2022,P46,C05,0.2209,0.8787
2357,2022,P46,C06,0.3797,0.9035
2358,2022,P46,C07,0.2333,0.9469
2359,2022,P46,C08,0.5332,0.9062
2360,2022,P47,C01,0.7925,0.7966
2361,2022,P47,C02,0.7135,1.0300
2362,2022,P47,C03,0.5952,1.2442
2363,2022,P47,C04,0.8326,0.3913
2364,2022,P47,C05,0.6965,0.9548
2365,2022,P47,C06,0.6949,0.9451
2366,2022,P47,C07,0.4610,1.2227
2367,2022,P47,C08,0.5389,1.1175
2368,2022,P48,C01,0.4829,0.7710
2369,2022,P48,C02,0.4331,1.0380
2370,2022,P48,C03,0.3385,0.8315
2371,2022,P48,C04,0.4329,1.0383
2372,2022,P48,C05,0.4986,0.6979
2373,2022,P48,C06,0.4203,1.0424
2374,2022,P48,C07,0.1801,0.5602
2375,2022,P48,C08,0.3917,0.9681
2376,2022,P49,C01,0.3303,0.9027
2377,2022,P49,C02,0.4120,1.0329
2378,2022,P49,C03,0.4617,0.9286
2379,2022,P49,C04,0.5454,0.9700
2380,2022,P49,C05,0.4532,0.9773
2381,2022,P49,C06,0.5106,0.8497
2382,2022,P49,C07,0.3564,0.8637
2383,2022,P49,C08,0.3767,0.9617
2384,2022,P50,C01,0.4246,1.0440
2385,2022,P50,C02,0.3243,0.7278
2386,2022,P50,C03,0.3614,1.0499
2387,2022,P50,C04,0.3572,0.7227
2388,2022,P50,C05,0.4896,0.7165
2389,2022,P50,C06,0.4415,1.0209
2390,2022,P50,C07,0.2514,1.0137
2391,2022,P50,C08,0.4727,0.9235
2392,2022,P51,C01,0.4907,0.7796
2393,2022,P51,C02,0.2625,1.0365
2394,2022,P51,C03,0.2599,1.0326
2395,2022,P51,C04,0.3387,0.6837
2396,2022,P51,C05,0.5308,0.8823
2397,2022,P51,C06,0.2468,1.0007
2398,2022,P51,C07,0.3096,0.9111
2399,2022,P51,C08,0.3303,0.5911
2400,2022,P52,C01,0.3015,0.9684
2401,2022,P52,C02,0.1694,0.4277
2402,2022,P52,C03,0.3095,0.9864
2403,2022,P52,C04,0.6739,0.6728
2404,2022,P52,C05,0.5210,0.7754
2405,2022,P52,C06,0.3726,0.9197
2406,2022,P52,C07,0.7114,1.0922
2407,2022,P52,C08,0.1674,0.3913
2408,2022,P53,C01,0.3248,0.8202
2409,2022,P53,C02,0.2497,1.0092
2410,2022,P53,C03,0.2537,1.0185
2411,2022,P53,C04,0.4596,0.9419
2412,2022,P53,C05,0.6514,0.6904
2413,2022,P53,C06,0.4764,0.8668
2414,2022,P53,C07,0.3841,0.9481
2415,2022,P53,C08,0.3160,0.8405
2416,2022,P54,C01,0.2968,0.9930
2417,2022,P54,C02,0.3077,0.9244
2418,2022,P54,C03,0.3177,0.8875
2419,2022,P54,C04,0.4534,0.9763
2420,2022,P54,C05,0.5867,1.0354
2421,2022,P54,C06,0.5861,1.0356
2422,2022,P54,C07,0.3281,0.7744
2423,2022,P54,C08,0.2968,0.9926
2424,2022,P55,C01,0.4253,1.0439
2425,2022,P55,C02,0.4547,0.9696
2426,2022,P55,C03,0.5892,1.0291
2427,2022,P55,C04,0.4959,0.7534
2428,2022,P55,C05,0.5700,1.0414
2429,2022,P55,C06,0.7632,0.9626
2430,2022,P55,C07,0.5158,1.0936
2431,2022,P55,C08,0.3979,0.9938
2432,2022,P56,C01,0.3441,0.5862
2433,2022,P56,C02,0.2457,0.9974
2434,2022,P56,C03,0.3792,0.8986
2435,2022,P56,C04,0.4641,0.9121
2436,2022,P56,C05,0.7591,0.9798
2437,2022,P56,C06,0.4972,0.6162
2438,2022,P56,C07,0.7786,0.8719
2439,2022,P56,C08,0.4413,1.0215
2440,2022,P57,C01,0.3681,0.8212
2441,2022,P57,C02,0.2532,1.0189
2442,2022,P57,C03,0.2603,1.0304
2443,2022,P57,C04,0.3898,0.9595
2444,2022,P57,C05,0.4773,0.7989
2445,2022,P57,C06,0.5569,1.0165
2446,2022,P57,C07,0.6523,0.8188
2447,2022,P57,C08,0.3514,0.6840
2448,2022,P58,C01,0.1862,0.6209
2449,2022,P58,C02,0.2339,0.9483
2450,2022,P58,C03,0.4032,1.0097
2451,2022,P58,C04,0.3882,0.9515
2452,2022,P58,C05,0.5762,1.0438
2453,2022,P58,C06,0.4215,1.0433
2454,2022,P58,C07,0.6011,1.1264
2455,2022,P58,C08,0.3848,0.9331
2456,2022,P59,C01,0.1890,0.6464
2457,2022,P59,C02,0.2583,1.0296
2458,2022,P59,C03,0.1894,0.6519
2459,2022,P59,C04,0.4317,1.0398
2460,2022,P59,C05,0.4816,0.7880
2461,2022,P59,C06,0.3859,0.9405
2462,2022,P59,C07,0.6546,0.9942
2463,2022,P59,C08,0.3183,0.8104
2464,2022,P60,C01,0.3350,0.6246
2465,2022,P60,C02,0.4330,1.0381
2466,2022,P60,C03,0.3830,0.9219
2467,2022,P60,C04,0.6299,0.8358
2468,2022,P60,C05,0.5659,1.0365
2469,2022,P60,C06,0.5017,0.5896
2470,2022,P60,C07,0.7587,0.9786
2471,2022,P60,C08,0.5987,1.0059
2472,2022,P61,C01,0.4036,1.0132
2473,2022,P61,C02,0.3551,0.8114
2474,2022,P61,C03,0.4069,1.1186
2475,2022,P61,C04,0.6745,0.6848
2476,2022,P61,C05,0.6828,0.8255
2477,2022,P61,C06,0.4947,0.7250
2478,2022,P61,C07,0.5810,1.1510
2479,2022,P61,C08,0.5246,0.8139
2480,2022,P62,C01,0.5312,0.8751
2481,2022,P62,C02,0.6432,0.8349
2482,2022,P62,C03,0.6618,0.9667
2483,2022,P62,C04,0.6956,0.9495
2484,2022,P62,C05,0.7270,1.0440
2485,2022,P62,C06,0.6626,0.7466
2486,2022,P62,C07,0.5318,1.1697
2487,2022,P62,C08,0.5042,0.7745
2488,2022,P63,C01,0.3002,0.9781
2489,2022,P63,C02,0.4656,0.9006
2490,2022,P63,C03,0.6692,0.8753
2491,2022,P63,C04,0.5437,0.9609
2492,2022,P63,C05,0.6223,0.8904
2493,2022,P63,C06,0.4253,1.0439
2494,2022,P63,C07,0.4741,0.9725
2495,2022,P63,C08,0.4886,0.8103
2496,2023,P01,C01,0.6429,0.8485
2497,2023,P01,C02,0.7477,1.0167
2498,2023,P01,C03,0.3835,1.0032
2499,2023,P01,C04,0.4046,1.0786
2500,2023,P01,C05,0.4685,0.8778
2501,2023,P01,C06,0.5148,1.0533
2502,2023,P01,C07,0.1761,0.5147
2503,2023,P01,C08,0.8272,0.4760
2504,2023,P02,C01,0.5875,1.0336
2505,2023,P02,C02,0.8245,0.5091
2506,2023,P02,C03,0.6283,0.9565
2507,2023,P02,C04,0.5363,1.1173
2508,2023,P02,C05,0.6603,0.5424
2509,2023,P02,C06,0.4167,1.1136
2510,2023,P02,C07,0.6763,1.1752
2511,2023,P02,C08,0.6984,1.0339
2512,2023,P03,C01,0.4471,1.0033
2513,2023,P03,C02,0.3930,0.9739
2514,2023,P03,C03,0.4331,1.1324
2515,2023,P03,C04,0.4221,1.0876
2516,2023,P03,C05,0.3250,0.8443
2517,2023,P03,C06,0.3460,0.8055
2518,2023,P03,C07,0.5410,1.1291
2519,2023,P03,C08,0.2998,0.9768
2520,2023,P04,C01,0.6142,0.9994
2521,2023,P04,C02,0.6768,0.8485
2522,2023,P04,C03,0.4530,0.9783
2523,2023,P04,C04,0.4624,0.9822
2524,2023,P04,C05,0.5429,0.9565
2525,2023,P04,C06,0.3339,0.5882
2526,2023,P04,C07,0.5842,1.0383
2527,2023,P04,C08,0.5629,1.0313
2528,2023,P05,C01,0.5150,0.7532
2529,2023,P05,C02,0.4196,1.0422
2530,2023,P05,C03,0.4514,0.9910
2531,2023,P05,C04,0.4685,0.9553
2532,2023,P05,C05,0.4907,0.6661
2533,2023,P05,C06,0.3459,0.7642
2534,2023,P05,C07,0.4335,1.0370
2535,2023,P05,C08,0.5609,1.0271
2536,2023,P06,C01,0.5257,0.8250
2537,2023,P06,C02,0.5755,1.0440
2538,2023,P06,C03,0.5144,0.8766
2539,2023,P06,C04,0.3212,0.9920
2540,2023,P06,C05,0.6901,0.9047
2541,2023,P06,C06,0.3947,0.9822
2542,2023,P06,C07,0.3848,0.9892
2543,2023,P06,C08,0.5185,0.7780
2544,2023,P07,C01,0.3983,1.0129
2545,2023,P07,C02,0.5831,1.0402
2546,2023,P07,C03,0.6348,1.0146
2547,2023,P07,C04,0.3712,1.0157
2548,2023,P07,C05,0.4886,0.6647
2549,2023,P07,C06,0.2730,1.0436
2550,2023,P07,C07,0.6437,1.1773
2551,2023,P07,C08,0.5989,1.0047
2552,2023,P08,C01,0.4850,0.8524
2553,2023,P08,C02,0.6995,0.9747
2554,2023,P08,C03,0.6227,1.2033
2555,2023,P08,C04,0.3394,0.9046
2556,2023,P08,C05,0.5615,1.0283
2557,2023,P08,C06,0.4391,1.0270
2558,2023,P08,C07,0.5472,1.0897
2559,2023,P08,C08,0.4548,0.9697
2560,2023,P09,C01,0.4774,0.9229
2561,2023,P09,C02,0.5036,0.4973
2562,2023,P09,C03,0.5216,1.0392
2563,2023,P09,C04,0.3693,1.0021
2564,2023,P09,C05,0.5138,0.8357
2565,2023,P09,C06,0.3948,0.9821
2566,2023,P09,C07,0.4092,1.0262
2567,2023,P09,C08,0.3335,0.6309
2568,2023,P10,C01,0.4425,1.0183
2569,2023,P10,C02,0.5626,1.0308
2570,2023,P10,C03,0.6034,0.9875
